"id";"type";"energy";"usage";"usagenet";"createdat";"startdate";"enddate";"fillingdatecancellation";"cancellationreason";"city";"status";"productid";"modificationdate"
18519;"energy";"electricity";2100;2210;"2019-12-04";"2020-02-01";"";"";"";"Göttingen";"indelivery";1000;"2020-08-30"
18520;"energy";"gas";8200;8253;"2020-03-05";"2020-12-01";"";"";"";"Rosenheim";"active";2001;"2020-06-16"
18521;"energy";"electricity";2300;2253;"2019-08-08";"2019-10-01";"";"";"";"Hamburg";"indelivery";1001;"2020-05-28"
18522;"energy";"electricity";1900;1979;"2018-07-19";"2019-05-01";"2020-10-31";"2020-10-02";"fristgerecht durch Kunde";"Berlin";"cancelled";1000;"2020-07-01"
18523;"energy";"electricity";2700;2869;"2018-11-04";"2018-12-01";"2020-10-31";"2020-09-28";"fristgerecht durch LichtBlick";"Berlin";"cancelled";1001;"2020-07-07"
18524;"energy";"electricity";2700;"";"2020-06-09";"2020-07-01";"";"";"";"Göttingen";"indelivery";1002;"2020-07-28"
18525;"energy";"electricity";2200;2136;"2020-09-26";"2020-11-01";"";"";"";"Dortmund";"active";1000;"2020-09-29"
18526;"energy";"electricity";2100;2201;"2018-11-25";"2019-02-01";"";"";"";"Berlin";"indelivery";1002;"2019-08-17"
18527;"energy";"electricity";2300;2247;"2018-04-23";"2018-08-01";"";"";"";"Marienberg";"indelivery";1001;"2020-06-15"
18528;"energy";"electricity";3000;3012;"2019-06-26";"2020-03-01";"2020-08-31";"2020-07-30";"fristgerecht durch LichtBlick";"Duisburg";"terminated";1000;"2020-07-30"
18529;"energy";"electricity";2142.0;2062.101;"2018-01-21";"2018-02-01";"2020-11-30";"2020-11-02";"fristgerecht durch LichtBlick";"Munich";"cancelled";1000;"2020-10-09"
18530;"energy";"gas";9900;9930;"2019-02-01";"2019-12-01";"";"";"";"Munich";"indelivery";2001;"2019-08-04"
18531;"energy";"electricity";2800;2882;"2020-04-21";"2020-08-01";"";"";"";"Munich";"indelivery";1002;"2020-07-05"
18532;"energy";"electricity";2800;"";"2019-05-31";"2019-11-01";"";"";"";"Würzburg";"indelivery";1002;"2020-02-11"
18533;"energy";"electricity";2100;2122;"2019-06-05";"2020-01-01";"2020-10-31";"2020-10-01";"fristgerecht durch Kunde";"Essen";"cancelled";1002;"2020-09-19"
18534;"energy";"electricity";2800;2746;"2020-01-01";"2020-03-01";"";"";"";"Essen";"indelivery";1000;"2020-06-26"
18535;"energy";"electricity";2400;2335;"2018-09-07";"2019-05-01";"2020-09-30";"2020-08-29";"fristgerecht durch Kunde";"Mannheim";"terminated";1001;"2018-12-06"
18536;"energy";"electricity";2100;2053;"2019-11-11";"2019-12-01";"";"";"";"Dortmund";"indelivery";1001;"2020-05-27"
18537;"energy";"electricity";2500;2418;"2019-09-30";"2019-12-01";"";"";"";"Koblenz";"indelivery";1000;"2019-11-04"
18538;"energy";"electricity";2500;2515;"2020-09-12";"2021-01-01";"";"";"";"Wuppertal";"active";1001;"2020-09-25"
18539;"energy";"electricity";2700;2726;"2020-05-16";"2020-08-01";"";"";"";"Berlin";"indelivery";1001;"2020-08-30"
18540;"energy";"electricity";2300;2376;"2018-01-15";"2018-07-01";"";"";"";"Dortmund";"indelivery";1000;"2020-05-08"
18541;"energy";"gas";11500;11159;"2018-05-23";"2019-01-01";"2020-04-30";"2020-03-29";"fristgerecht durch LichtBlick";"Mainz";"terminated";2000;"2018-09-20"
18542;"energy";"electricity";2200;2204;"2020-07-15";"2020-08-01";"";"";"";"Berlin";"indelivery";1002;"2020-08-10"
18543;"energy";"electricity";2100;2304;"2018-04-10";"2019-01-01";"";"";"";"Rostock";"indelivery";1002;"2019-09-04"
18544;"energy";"electricity";2700;"";"2019-04-16";"2019-05-01";"";"";"";"Stuttgart";"indelivery";1001;"2020-05-06"
18545;"energy";"electricity";2600;2629;"2019-02-11";"2019-06-01";"";"";"";"Duisburg";"indelivery";1002;"2019-12-10"
18546;"energy";"electricity";2400;2348;"2018-10-21";"2019-01-01";"";"";"";"Cologne";"indelivery";1000;"2020-08-15"
18547;"energy";"electricity";2000;2121;"2018-09-14";"2018-11-01";"2019-02-28";"2019-01-29";"fristgerecht durch LichtBlick";"Essen";"terminated";1001;"2019-01-29"
18548;"energy";"electricity";3000;3184;"2020-02-21";"2020-05-01";"";"";"";"Homberg";"indelivery";1000;"2020-05-25"
18549;"energy";"gas";9500;9823;"2019-01-02";"2019-04-01";"";"";"";"Bremen";"indelivery";2000;"2020-04-28"
18550;"energy";"electricity";2900;3044;"2019-06-18";"2019-07-01";"2019-07-01";"2020-08-30";"Wiederruf";"Hamburg";"terminated";1002;"2020-08-03"
18551;"energy";"gas";11900;12217;"2020-03-08";"2020-04-01";"2020-10-31";"2020-10-02";"fristgerecht durch LichtBlick";"Kassel";"cancelled";2000;"2020-06-19"
18552;"energy";"electricity";2200;2328;"2020-04-25";"2021-01-01";"";"";"";"Saalfeld";"active";1001;"2020-07-05"
18553;"energy";"gas";10500;10816;"2018-06-27";"2018-12-01";"";"";"";"Bielefeld";"indelivery";2001;"2019-06-06"
18554;"energy";"electricity";2200;2086;"2020-01-03";"2020-03-01";"";"";"";"Munich";"indelivery";1002;"2020-03-11"
18555;"energy";"electricity";2400;"";"2018-09-20";"2018-10-01";"";"";"";"Berlin";"indelivery";1002;"2018-10-13"
18556;"energy";"electricity";2000;1999;"2019-12-07";"2020-11-01";"";"";"";"Dresden";"active";1001;"2020-01-27"
18557;"energy";"electricity";3000;2974;"2019-10-25";"2021-02-01";"";"";"";"Regensburg";"active";1002;"2020-06-28"
18558;"energy";"electricity";2900;2861;"2019-05-07";"2019-12-01";"";"";"";"Dortmund";"indelivery";1000;"2019-12-28"
18559;"energy";"electricity";2700;2814;"2020-09-24";"2020-10-01";"";"";"";"Bielefeld";"indelivery";1000;"2020-09-29"
18560;"energy";"electricity";3000;2872;"2019-12-07";"2020-06-01";"";"";"";"Hannover";"indelivery";1001;"2020-07-08"
18561;"energy";"electricity";2200;2377;"2020-02-19";"2020-06-01";"";"";"";"Rostock";"indelivery";1001;"2020-06-05"
18562;"energy";"electricity";2800;2932;"2018-06-16";"2018-07-01";"";"";"";"Berlin";"indelivery";1000;"2019-05-23"
18563;"energy";"electricity";2800;2937;"2019-07-03";"2019-10-01";"";"";"";"Dortmund";"indelivery";1001;"2020-01-28"
18564;"energy";"electricity";2600;2620;"2020-01-31";"2020-05-01";"";"";"";"Freiberg";"indelivery";1002;"2020-04-22"
18565;"energy";"electricity";2000;2030;"2019-01-04";"2019-06-01";"";"";"";"Hamburg";"indelivery";1000;"2020-01-27"
18566;"energy";"gas";8700;8625;"2018-09-26";"2019-03-01";"";"";"";"Hannover";"indelivery";2001;"2019-07-30"
18567;"energy";"electricity";2100;1989;"2020-05-18";"2020-10-01";"";"";"";"Würzburg";"indelivery";1002;"2020-09-24"
18568;"energy";"electricity";2200;2377;"2019-12-08";"2020-05-01";"";"";"";"Dresden";"indelivery";1001;"2020-07-19"
18569;"energy";"electricity";2700;2848;"2019-04-06";"2020-08-01";"";"";"";"Wuppertal";"indelivery";1002;"2020-08-05"
18570;"energy";"electricity";3000;3158;"2019-08-25";"2020-01-01";"";"";"";"Wiesbaden";"indelivery";1001;"2020-02-16"
18571;"energy";"gas";11400;11274;"2018-07-21";"2019-03-01";"2020-12-31";"2020-12-03";"fristgerecht durch Kunde";"Ingolstadt";"cancelled";2001;"2020-01-04"
18572;"energy";"electricity";2300;2295;"2018-08-19";"2019-08-01";"";"";"";"Berlin";"indelivery";1000;"2018-11-10"
18573;"energy";"electricity";2300;2271;"2019-09-14";"2019-12-01";"";"";"";"Hamburg";"indelivery";1000;"2019-10-30"
18574;"energy";"gas";8400;8807;"2018-05-05";"2018-12-01";"";"";"";"Gera";"indelivery";2000;"2020-03-07"
18575;"energy";"electricity";1900;1888;"2019-09-04";"2019-11-01";"";"";"";"Munich";"indelivery";1000;"2020-04-02"
18576;"energy";"electricity";2100;2229;"2019-10-18";"2019-12-01";"";"";"";"Berlin";"indelivery";1001;"2019-11-04"
18577;"energy";"electricity";2700;2600;"2018-12-31";"2019-01-01";"2019-08-31";"2019-07-28";"fristgerecht durch Kunde";"Cologne";"terminated";1001;"2019-07-28"
18578;"energy";"electricity";2000;2090;"2018-11-08";"2019-02-01";"";"";"";"Cologne";"indelivery";1000;"2019-09-28"
18579;"energy";"electricity";2400;2444;"2019-08-09";"2019-09-01";"";"";"";"Munich";"indelivery";1000;"2020-06-09"
18580;"energy";"electricity";2400;2517;"2020-03-28";"2020-04-01";"";"";"";"Augsburg";"indelivery";1001;"2020-09-18"
18581;"energy";"electricity";2400;2422;"2019-07-26";"2019-09-01";"2019-12-31";"2019-12-03";"fristgerecht durch Kunde";"Hannover";"terminated";1001;"2019-10-10"
18582;"energy";"gas";10600;10516;"2018-11-03";"2019-04-01";"2019-12-31";"2019-12-01";"fristgerecht durch LichtBlick";"Berlin";"terminated";2001;"2019-12-01"
18583;"energy";"electricity";2700;2762;"2019-02-17";"2019-08-01";"";"";"";"Berlin";"indelivery";1001;"2019-03-28"
18584;"energy";"electricity";2000;1982;"2018-04-02";"2018-07-01";"";"";"";"Hamburg";"indelivery";1002;"2019-05-14"
18585;"energy";"electricity";2400;"";"2019-05-10";"2019-06-01";"";"";"";"Munich";"indelivery";1000;"2020-02-01"
18586;"energy";"gas";10800;"";"2020-03-09";"2020-07-01";"2020-07-01";"2020-09-02";"Wiederruf";"Coburg";"terminated";2000;"2020-09-02"
18587;"energy";"electricity";2300;2387;"2020-03-30";"2020-07-01";"";"";"";"Mannheim";"indelivery";1000;"2020-09-15"
18588;"energy";"electricity";2500;2369;"2020-05-02";"2020-11-01";"";"";"";"Hannover";"active";1000;"2020-05-12"
18589;"energy";"electricity";2400;2469;"2018-10-21";"2019-01-01";"2020-02-29";"2020-02-01";"fristgerecht durch Kunde";"Mannheim";"terminated";1002;"2019-06-14"
18590;"energy";"electricity";2900;2835;"2019-01-14";"2019-04-01";"2019-08-31";"2019-08-03";"fristgerecht durch LichtBlick";"Rostock";"terminated";1001;"2019-06-04"
18591;"energy";"gas";9400;9268;"2019-12-30";"2020-05-01";"";"";"";"Cologne";"indelivery";2000;"2020-01-31"
18592;"energy";"gas";8600;8320;"2019-12-16";"2020-05-01";"";"";"";"Hamburg";"indelivery";2000;"2019-12-21"
18593;"energy";"electricity";2100;2136;"2020-02-04";"2020-04-01";"";"";"";"Berlin";"indelivery";1000;"2020-09-19"
18594;"energy";"electricity";2700;2618;"2018-08-11";"2018-10-01";"2019-03-31";"2019-02-24";"fristgerecht durch LichtBlick";"Bielefeld";"terminated";1000;"2019-02-24"
18595;"energy";"gas";11800;12044;"2019-06-29";"2019-08-01";"";"";"";"Potsdam";"indelivery";2001;"2019-10-23"
18596;"energy";"electricity";2600;2765;"2019-10-26";"2019-12-01";"";"";"";"Stralsund";"indelivery";1002;"2020-08-27"
18597;"energy";"electricity";2700;2892;"2020-05-17";"2020-08-01";"";"";"";"Fürth";"indelivery";1000;"2020-07-03"
18598;"energy";"electricity";2300;2243;"2019-10-31";"2020-03-01";"";"";"";"Erfurt";"indelivery";1001;"2020-07-01"
18599;"energy";"electricity";2300;2291;"2018-06-12";"2018-07-01";"2018-12-31";"2018-12-02";"Umzug";"Potsdam";"terminated";1000;"2018-12-02"
18600;"energy";"electricity";2900;"";"2020-08-06";"2021-03-01";"";"";"";"Ulm";"active";1002;"2020-08-10"
18601;"energy";"electricity";2300;2198;"2020-09-11";"2020-10-01";"";"";"";"Wittlich";"indelivery";1002;"2020-09-12"
18602;"energy";"gas";10900;10892;"2020-02-18";"2020-04-01";"";"";"";"Berlin";"indelivery";2000;"2020-09-08"
18603;"energy";"gas";9500;10135;"2020-09-20";"2021-05-01";"";"";"";"Gießen";"active";2001;"2020-09-20"
18604;"energy";"gas";10800;"";"2020-06-16";"2020-07-01";"";"";"";"Berlin";"indelivery";2000;"2020-08-02"
18605;"energy";"electricity";2300;2362;"2018-11-25";"2019-05-01";"";"";"";"Berlin";"indelivery";1002;"2020-04-16"
18606;"energy";"electricity";2400;2350;"2020-08-11";"2021-01-01";"";"";"";"Hannover";"active";1002;"2020-09-19"
18607;"energy";"electricity";2800;2982;"2018-10-23";"2018-12-01";"";"";"";"Hannover";"indelivery";1002;"2020-08-06"
18608;"energy";"electricity";2300;2299;"2018-08-12";"2018-10-01";"";"";"";"Münster";"indelivery";1000;"2020-05-18"
18609;"energy";"electricity";2400;2457;"2018-05-11";"2018-10-01";"2020-02-29";"2020-01-25";"Umzug";"Stuttgart";"terminated";1001;"2020-01-25"
18610;"energy";"electricity";3000;3207;"2019-08-06";"2019-12-01";"";"";"";"Altchemnitz";"indelivery";1000;"2020-05-22"
18611;"energy";"gas";10300;"";"2020-09-17";"2021-01-01";"";"";"";"Wiesbaden";"active";2000;"2020-09-29"
18612;"energy";"electricity";2200;2233;"2019-08-30";"2020-01-01";"";"";"";"Frankfurt";"indelivery";1000;"2020-05-09"
18613;"energy";"electricity";2700;2594;"2018-02-21";"2019-01-01";"";"";"";"Gera";"indelivery";1002;"2020-04-28"
18614;"energy";"electricity";2000;2129;"2019-03-20";"2020-01-01";"";"";"";"Mannheim";"indelivery";1002;"2019-09-16"
18615;"energy";"electricity";2700;2709;"2018-10-03";"2019-04-01";"";"";"";"Braunschweig";"indelivery";1002;"2020-06-23"
18616;"energy";"electricity";2100;2092;"2019-05-06";"2019-06-01";"";"";"";"Hamburg";"indelivery";1002;"2020-06-18"
18617;"energy";"electricity";2500;2454;"2019-11-18";"2020-01-01";"";"";"";"Wiesbaden";"indelivery";1002;"2020-06-12"
18618;"energy";"electricity";2300;2365;"2019-08-08";"2019-09-01";"2019-09-01";"2019-10-03";"Wiederruf";"Stuttgart";"terminated";1002;"2019-10-03"
18619;"energy";"gas";10400;10352;"2019-11-17";"2019-12-01";"2020-08-31";"2020-08-03";"Umzug";"Hamburg";"terminated";2000;"2020-04-12"
18620;"energy";"electricity";3100;3060;"2018-01-09";"2018-07-01";"";"";"";"Neustadt";"indelivery";1002;"2018-07-05"
18621;"energy";"gas";9900;9783;"2018-11-21";"2019-04-01";"2019-04-01";"2019-07-03";"Wiederruf";"Dresden";"terminated";2000;"2019-07-03"
18622;"energy";"electricity";2100;2042;"2020-04-01";"2020-05-01";"";"";"";"Bonn";"indelivery";1002;"2020-05-30"
18623;"energy";"electricity";2600;2757;"2020-09-29";"2020-11-01";"";"";"";"Berlin";"active";1000;"2020-09-30"
18624;"energy";"electricity";2300;2235;"2020-01-14";"2020-09-01";"";"";"";"Hamburg";"indelivery";1000;"2020-04-16"
18625;"energy";"gas";10700;11027;"2018-06-19";"2018-08-01";"2019-02-28";"2019-01-28";"fristgerecht durch LichtBlick";"Munich";"terminated";2001;"2019-01-28"
18626;"energy";"electricity";2000;2066;"2020-09-19";"2021-04-01";"";"";"";"Hamburg";"active";1000;"2020-09-19"
18627;"energy";"gas";10600;10253;"2018-08-24";"2018-12-01";"2020-08-31";"2020-08-02";"Umzug";"Hamburg";"terminated";2000;"2020-02-28"
18628;"energy";"electricity";2900;2860;"2018-03-06";"2018-06-01";"";"";"";"Stuttgart";"indelivery";1002;"2018-05-29"
18629;"energy";"electricity";3000;3050;"2018-01-24";"2018-07-01";"2018-07-01";"2020-09-02";"Wiederruf";"Stendal";"terminated";1001;"2020-04-12"
18630;"energy";"electricity";2800;2953;"2018-03-02";"2018-07-01";"2018-11-30";"2018-11-01";"fristgerecht durch LichtBlick";"Trier";"terminated";1000;"2018-11-01"
18631;"energy";"electricity";2800;2720;"2020-04-02";"2020-07-01";"";"";"";"Frankfurt";"indelivery";1001;"2020-07-28"
18632;"energy";"gas";8800;9102;"2020-04-25";"2021-03-01";"";"";"";"Oldenburg";"active";2001;"2020-07-04"
18633;"energy";"electricity";2400;2379;"2019-02-13";"2019-03-01";"";"";"";"Frankfurt";"indelivery";1000;"2020-04-21"
18634;"energy";"electricity";1900;2070;"2019-04-30";"2020-03-01";"";"";"";"Munich";"indelivery";1001;"2020-02-01"
18635;"energy";"electricity";2600;2524;"2020-09-09";"2020-11-01";"";"";"";"Essen";"active";1002;"2020-09-27"
18636;"energy";"electricity";2600;2603;"2020-01-15";"2020-02-01";"";"";"";"Cologne";"indelivery";1001;"2020-02-24"
18637;"energy";"electricity";2600;2747;"2019-07-18";"2019-10-01";"";"";"";"Jena";"indelivery";1001;"2020-06-13"
18638;"energy";"electricity";2400;2317;"2020-09-05";"2021-08-01";"";"";"";"Aachen";"active";1000;"2020-09-30"
18639;"energy";"electricity";2400;2466;"2019-01-07";"2019-06-01";"";"";"";"Marienberg";"indelivery";1002;"2020-08-10"
18640;"energy";"electricity";2100;2091;"2019-09-27";"2019-11-01";"";"";"";"Stuttgart";"indelivery";1000;"2020-06-02"
18641;"energy";"electricity";2800;2728;"2019-11-11";"2020-04-01";"";"";"";"Duisburg";"indelivery";1000;"2020-02-20"
18642;"energy";"electricity";2300;2156;"2019-11-18";"2020-01-01";"";"";"";"Hamburg";"indelivery";1002;"2020-05-20"
18643;"energy";"electricity";2400;2468;"2020-09-02";"2020-11-01";"";"";"";"Berlin";"active";1000;"2020-09-03"
18644;"energy";"electricity";2400;2564;"2019-06-13";"2019-08-01";"2019-08-01";"2020-03-01";"Wiederruf";"Mannheim";"terminated";1001;"2020-02-27"
18645;"energy";"electricity";2500;2381;"2020-09-08";"2021-05-01";"";"";"";"Braunschweig";"active";1001;"2020-09-26"
18646;"energy";"electricity";2200;2167;"2019-03-11";"2019-09-01";"";"";"";"Augsburg";"indelivery";1000;"2020-09-30"
18647;"energy";"electricity";2400;2392;"2019-04-02";"2019-06-01";"";"";"";"Wiesbaden";"indelivery";1000;"2019-12-10"
18648;"energy";"electricity";2500;2578;"2018-11-20";"2019-06-01";"";"";"";"Berlin";"indelivery";1002;"2019-02-17"
18649;"energy";"electricity";2400;2367;"2018-02-12";"2019-04-01";"";"";"";"Emden";"indelivery";1001;"2018-09-27"
18650;"energy";"electricity";2900;2973;"2018-02-14";"2018-04-01";"";"";"";"Regensburg";"indelivery";1000;"2020-02-19"
18651;"energy";"electricity";2100;2136;"2019-08-07";"2020-08-01";"";"";"";"Bremerhaven";"indelivery";1001;"2019-11-18"
18652;"energy";"electricity";2700;2808;"2019-08-27";"2020-02-01";"";"";"";"Dortmund";"indelivery";1000;"2020-08-07"
18653;"energy";"gas";9700;9712;"2019-03-31";"2019-07-01";"";"";"";"Hamburg";"indelivery";2001;"2019-11-28"
18654;"energy";"gas";10900;10543;"2018-12-01";"2019-10-01";"";"";"";"Berlin";"indelivery";2001;"2019-06-06"
18655;"energy";"gas";11400;12242;"2020-03-27";"2020-05-01";"";"";"";"Munich";"indelivery";2000;"2020-08-31"
18656;"energy";"gas";8400;8140;"2020-08-26";"2020-12-01";"";"";"";"Hamburg";"active";2000;"2020-08-29"
18657;"energy";"electricity";2500;2562;"2019-01-20";"2019-02-01";"";"";"";"Braunschweig";"indelivery";1002;"2019-09-12"
18658;"energy";"gas";9300;9265;"2018-02-10";"2018-04-01";"2019-02-28";"2019-01-26";"fristgerecht durch LichtBlick";"Cologne";"terminated";2001;"2019-01-26"
18659;"energy";"electricity";2500;2688;"2020-01-12";"2020-04-01";"";"";"";"Frankfurt";"indelivery";1002;"2020-03-22"
18660;"energy";"electricity";2900;3049;"2020-09-08";"2020-12-01";"";"";"";"Freiburg";"active";1002;"2020-09-16"
18661;"energy";"electricity";2000;2093;"2018-06-19";"2018-09-01";"2018-09-01";"2020-04-01";"Wiederruf";"Osnabrück";"terminated";1001;"2020-01-29"
18662;"energy";"electricity";2000;2129;"2020-01-08";"2020-10-01";"";"";"";"Hamburg";"indelivery";1002;"2020-03-24"
18663;"energy";"electricity";1900;1903;"2019-08-28";"2020-04-01";"2020-07-31";"2020-07-03";"fristgerecht durch LichtBlick";"Berlin";"terminated";1001;"2020-04-26"
18664;"energy";"electricity";2800;2962;"2019-10-11";"2019-12-01";"";"";"";"Hamburg";"indelivery";1002;"2020-05-13"
18665;"energy";"electricity";2100;2101;"2018-03-25";"2018-07-01";"";"";"";"Hannover";"indelivery";1002;"2020-08-15"
18666;"energy";"electricity";2300;2225;"2019-06-05";"2019-12-01";"";"";"";"Mainz";"indelivery";1001;"2020-03-21"
18667;"energy";"electricity";2400;2570;"2018-05-09";"2018-06-01";"";"";"";"Berlin";"indelivery";1000;"2019-03-09"
18668;"energy";"gas";10000;9919;"2019-05-07";"2019-08-01";"";"";"";"Essen";"indelivery";2000;"2020-04-23"
18669;"energy";"electricity";2900;2958;"2019-06-23";"2019-10-01";"2020-12-31";"2020-12-03";"Umzug";"Oldenburg";"cancelled";1000;"2020-01-02"
18670;"energy";"electricity";2200;2231;"2018-07-28";"2018-09-01";"2018-12-31";"2018-12-03";"Umzug";"Berlin";"terminated";1001;"2018-09-08"
18671;"energy";"electricity";2200;2112;"2019-03-26";"2019-06-01";"";"";"";"Bremen";"indelivery";1002;"2019-12-30"
18672;"energy";"electricity";2200;2371;"2019-02-25";"2019-04-01";"2019-10-31";"2019-10-03";"fristgerecht durch Kunde";"Cologne";"terminated";1000;"2019-10-03"
18673;"energy";"electricity";2400;2494;"2020-05-26";"2020-07-01";"";"";"";"Hamburg";"indelivery";1002;"2020-09-28"
18674;"energy";"electricity";2700;2843;"2018-11-08";"2018-12-01";"";"";"";"Itzehoe";"indelivery";1002;"2020-08-01"
18675;"energy";"electricity";2200;2318;"2020-08-07";"2021-02-01";"";"";"";"Lübeck";"active";1000;"2020-08-12"
18676;"energy";"electricity";2000;1996;"2019-05-04";"2019-09-01";"";"";"";"Regensburg";"indelivery";1001;"2020-01-06"
18677;"energy";"electricity";2000;2141;"2018-06-22";"2018-08-01";"2018-08-01";"2018-10-24";"Wiederruf";"Cologne";"terminated";1001;"2018-10-24"
18678;"energy";"electricity";3000;3114;"2019-04-28";"2019-07-01";"";"";"";"Heidelberg";"indelivery";1002;"2019-09-16"
18679;"energy";"electricity";2800;2798;"2018-03-28";"2019-02-01";"2019-02-01";"2019-06-27";"Wiederruf";"Bremerhaven";"terminated";1002;"2019-06-27"
18680;"energy";"electricity";2400;2380;"2018-07-11";"2018-08-01";"";"";"";"Munich";"indelivery";1002;"2019-07-01"
18681;"energy";"electricity";3100;3006;"2019-07-10";"2020-01-01";"";"";"";"Pirmasens";"indelivery";1000;"2019-08-24"
18682;"energy";"electricity";2300;2433;"2018-12-26";"2019-02-01";"";"";"";"Mannheim";"indelivery";1000;"2019-09-30"
